	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
FOXM1	8270.09946008809	7869.10714190843	4936.71713355364	5281.14071818336	4463.66618928782	8091.57469874525	7884.15724674342	8078.67082570947
FOXN1	1.27822248223927	3.20795236115305	2.49665397853354	0	0	2.67283903283811	3.116678316014	2.67461374795877
FOXN2	854.491729376953	896.088026215418	1051.09132496262	1035.16783256044	1251.7240119429	862.436061262431	804.103005531612	817.094500001404
FOXN3	1864.28749034598	1876.65213127453	1993.16209286261	1872.22595923432	2100.99886112176	2025.12104054701	2159.8580729977	2067.47642717213
FOXN4	76.6933489343563	82.3374439362616	91.5439792128963	97.2700808181794	61.208998139017	128.296273576229	127.783810956574	133.730687397939
FOXO1	772.04637927252	705.749519453671	712.378601874902	706.769761541267	713.084828319548	732.357894997643	773.975115143477	668.653436989693
FOXO3	2690.01921387255	2671.15499938677	2425.91544914175	2394.2718058273	2333.59305405002	2411.79175396426	2508.92604439127	2464.65656874401
FOXO3B	736.89526101094	733.55177325033	712.378601874902	684.460109977464	657.996729994433	769.777641457377	766.702865739444	738.193394436621
FOXO4	712.609033848394	661.907503851246	820.566940944689	865.614480675542	754.400902063385	730.576002309084	745.925010299351	814.419886253445
FOXP1	1211.75491316283	1195.49691325637	1044.43358101986	1031.59828831023	1248.66356203595	1172.48538907165	1120.96530099304	1203.57618658145
FOXP2	487.002765733163	516.480330145641	803.090363094954	777.268260482883	867.637548620566	816.106851359904	832.153110375738	874.598695582518
FOXP3	25.5644496447854	20.317031620636	18.3087958425793	23.2020376263547	3.06044990695085	9.80040978707308	19.7389626680887	18.7222962357114
FOXP4	2423.50982632566	2335.38931891942	1723.52346318098	1962.35695155208	1493.49955459202	2134.70744089337	2172.32478626176	2112.94486088743
FOXQ1	223.688934391873	214.932808197254	199.732318282683	247.190939326933	212.701268533084	406.271532991393	405.16818108182	438.636654665238
FOXR1	0.639111241119636	0	0	0.892386062552105	1.53022495347543	0	0	0
FOXR2	0	1.06931745371768	0	0	0	0	1.03889277200467	0
FOXRED1	974.005531466325	976.286835244244	1019.46704123453	1085.14145206336	902.832722550501	1038.84343742975	1089.7985178329	1144.73468412635
FOXRED2	2790.35967872833	2565.29257146872	2011.47088870519	2086.39861424682	1882.17669277477	2516.92342258922	2392.57005392675	2546.23228805675
FOXS1	0	0	1.66443598568902	0	0	0	1.03889277200467	0
FP588	17.2560035102302	23.524983981789	20.8054498211128	29.4487400642195	38.2556238368856	13.3641951641906	13.5056060360607	9.3611481178557
FPGS	760.542376932367	830.85966153864	653.291124382942	699.63067304085	628.9224558784	713.648021767776	594.24666558667	691.387653847342
FPGT	881.334401503978	878.978946955935	788.942657216597	783.514962920748	928.846546759583	738.594519407599	773.975115143477	738.193394436621
FPGT-TNNI3K	1.27822248223927	2.13863490743537	0	3.56954425020842	3.06044990695085	0	2.07778554400933	0
FPR1	0	0	0	0	0	0	0	0
FPR2	0	0	0.832217992844512	0.892386062552105	0	0	0	0
FPR3	0.639111241119636	0	0	0	0	0	0	0
FRA10AC1	1028.96909820261	1041.51519992102	1035.27918309857	950.391156617992	1078.80859220017	1044.18911549542	1083.56516120087	1035.07552046004
FRAS1	1051.97710288292	1116.36742168126	980.352795570835	714.801236104236	781.944951225942	702.065719292145	710.602656051192	706.098029461115
FRAT1	98.4231311324239	76.9908566676732	159.785854626146	165.091421572139	137.720245812788	138.096683363303	136.094953132611	112.333777414268
FRAT2	989.983312494316	931.375502188102	967.869525678167	1028.92113012258	905.893172457452	1050.42573990538	976.559205684387	984.257859248827
FREM1	23.6471159214265	36.3567934264012	59.9196954848049	64.2517965037515	53.5578733716399	43.6563708696892	28.050104844126	60.1788093290723
FREM2	506.815214207871	593.471186813314	797.264837145043	638.056034724755	726.856852900827	510.51225527208	522.563064318348	510.851225860125
FREM3	0	0	0	0.892386062552105	0	0	0	0
FRG1	773.963712995879	703.610884546235	863.010058579759	805.824614484551	875.288673387943	695.829094882189	739.691653667323	710.109950083053
FRG1B	338.089846552287	314.379331392999	414.444560436567	398.896569960791	448.3559113683	328.759201039088	374.00139792168	335.664025368826
FRG2	0	0	0	0	0	0	0	0
FRG2B	4.47377868783745	2.13863490743537	2.49665397853354	0.892386062552105	1.53022495347543	6.2366244099556	3.116678316014	2.67461374795877
FRG2C	0	0	0	0	0	0	0	0
FRK	28.7600058503836	20.317031620636	85.7184532629847	65.1441825663037	71.920572813345	72.1666538866291	76.8780651283454	65.5280368249899
FRMD1	0.639111241119636	1.06931745371768	3.32887197137805	2.67715818765631	6.1208998139017	0.890946344279371	0	0
FRMD3	72.8586814876385	53.4658726858841	70.7385293917835	69.6061128790642	59.6787731855416	69.493814853791	75.8391723563407	81.5757193127425
FRMD4A	416.061417968883	412.756537135026	435.25001025768	447.085417338604	423.872312112693	465.073991713832	471.657318490119	466.720099018805
FRMD4B	337.450735311168	364.63725171773	578.391505026936	616.638769223504	682.48032925004	432.999923319774	483.08513898217	462.708178396867
FRMD5	197.485373505967	193.546459122901	188.08126638286	235.589920513756	191.278119184428	190.662517675785	192.195162820863	181.873734861196
FRMD6	690.240140409207	681.155218018164	716.539691839125	666.612388726422	729.917302807778	825.907261146977	856.047644131846	766.276838790188
FRMD6-AS1	19.1733372335891	18.1783967132006	35.785373692314	33.91067037698	29.0742741160331	21.3827122627049	28.050104844126	24.0715237316289
FRMD7	0.639111241119636	0	0	0	1.53022495347543	0.890946344279371	0	1.33730687397938
FRMD8	603.321011616936	540.00531412743	432.753356279146	478.318929527928	400.918937810561	652.1727240125	613.985628254758	648.593833880002
FRMD8P1	84.3626838277919	83.4067613899793	64.9130034418719	77.6375874420331	62.7392230924924	90.8765271164959	91.4225639364107	97.6234018004951
FRMPD1	44.7377868783745	38.4954283338366	54.0941695348933	39.2649867522926	55.0880983251153	45.4382635582479	60.2557807762707	57.5041955811136
FRMPD2	21.7297821980676	18.1783967132006	4.16108996422256	3.56954425020842	6.1208998139017	9.80040978707308	19.7389626680887	18.7222962357114
FRMPD2P1	0	0	0	0	0	0	0	0
FRMPD4	58.1591229418869	81.2681264825439	98.2017231556524	77.6375874420331	107.11574674328	149.678985838934	109.08374106049	140.417221767835
FRRS1	168.725367655584	216.002125650972	267.141975703088	208.818338637193	283.091616392954	215.609015315608	206.739661628929	177.861814239258
FRS2	1397.73628432864	1329.16159497108	1572.89200647613	1420.67861158295	1641.93137507913	1630.43181003125	1698.58968222763	1587.38325941353
FRS3	203.876485917164	178.576014770853	190.577920361393	268.608204828184	208.110593672658	247.683083709665	245.178694193101	275.485216039753
FRY	90.1146849978687	86.6147137511323	186.416830397171	171.338124010004	175.975869649674	161.261288314566	177.650664012798	155.127597381609
FRYL	1661.68922691105	1621.08525983601	1467.20032138487	1253.80241788571	1482.78797991769	1339.98330179617	1439.90538199847	1282.47729214623
FRZB	15.3386697868713	6.4159047223061	15.8121418640457	16.0629491259379	27.5440491625577	24.9464976398224	38.4390325641727	30.7580581015259
FSBP	0	0	0	0	0	0	0	0
FSCB	0	0	0	0	0	0	0	0
FSCN1	4060.27371483305	3662.41227898306	2701.37960477329	3033.2202266146	2408.57407677032	3325.01175685061	3379.51818733118	3451.58904174079
FSCN2	1.91733372335891	2.13863490743537	2.49665397853354	1.78477212510421	1.53022495347543	1.78189268855874	0	1.33730687397938
FSCN3	15.3386697868713	12.8318094446122	5.82552594991158	4.46193031276052	4.59067486042628	9.80040978707308	6.233356632028	4.01192062193816
FSD1	564.335225908639	595.609821720749	700.727549975079	772.806330170123	607.499306529744	774.232373178774	746.963903071356	771.626066286105
FSD1L	233.914714249787	255.566871438526	223.866640075174	224.88128776313	310.635665555511	227.19131779124	232.711980929045	228.679475450475
FSD2	0.639111241119636	0	1.66443598568902	2.67715818765631	0	4.45473172139686	3.116678316014	4.01192062193816
FSHB	0	0	0	0	0	0	0	0
FSHR	0	1.06931745371768	0	0	0	0	0	0
FSIP1	17.2560035102302	19.2477141669183	27.4631937638689	19.6324933761463	16.8324744882297	17.8189268855874	25.9723193001167	20.0596031096908
FSIP2	6.39111241119636	5.34658726858841	6.6577439427561	6.24670243786473	6.1208998139017	7.12757075423497	4.15557108801867	8.02384124387631
FST	37.7075632260585	51.3272377784488	66.577439427561	78.5299735045852	76.5112476737713	48.111102591086	54.0224241442427	41.4565130933609
FSTL1	4859.80187747371	5238.58620576293	5180.55700545709	5139.25133423757	5465.96353381422	4270.30582813103	4324.91060985543	4291.41775859985
FSTL3	106.09246602586	119.76355481638	124.000480933832	123.14927663219	96.4041720689518	147.006146806096	141.289416992635	140.417221767835
FSTL4	58.7982341830065	52.3965552321665	102.362813119875	101.73201113094	96.4041720689518	62.366244099556	61.2946735482754	81.5757193127425
FSTL5	0	0	0	0.892386062552105	0	0	0	1.33730687397938
FTCD	3.19555620559818	4.27726981487073	3.32887197137805	2.67715818765631	3.06044990695085	2.67283903283811	2.07778554400933	1.33730687397938
FTH1	7447.56329276712	7130.20878138951	5156.4226836646	5444.44736763039	5196.64394200254	6326.60999072781	6304.00134052432	6052.6509116307
FTH1P3	17.2560035102302	22.4556665280713	9.98661591413414	15.1705630633858	9.18134972085255	17.8189268855874	16.6222843520747	14.7103756137732
FTHL17	0	0	0	0	0	0	0	0
FTL	13421.3360635124	12114.2974331676	7657.23775216235	8489.26861305817	6717.68754575712	8807.00461320159	8572.94315458251	8946.58298692209
FTLP10	0	0	0	0	0	0	0	0
FTMT	0	0	0	0	0	0	1.03889277200467	0
FTO	1413.07495411552	1448.92514978746	1339.87096847966	1417.10906733274	1309.87256017496	1599.24868798147	1599.89486888719	1535.22829132833
FTSJ1	981.674866359761	999.811819226033	1003.65489937048	1078.00236356294	1043.61341827024	848.180919753961	909.031175504084	893.320991818229
FTSJ2	1489.76830304987	1423.26153089824	1371.49525220776	1382.30601089321	1413.92785701129	1452.24254117537	1443.02206031448	1384.11261456866
FTSJ3	4028.31815277707	3852.75078574481	2893.62196112037	2792.27598972554	2752.87469130229	3362.43150331035	3171.73963293025	3170.75459820512
FTSJD1	1012.3522059335	844.760788436969	736.512923667393	737.110887668039	763.582251784237	710.084236390659	703.33040664716	691.387653847342
FTSJD2	3255.63266226343	3101.02061578128	2555.7414560255	2565.6099298373	2500.38757397885	2893.7937262194	2803.9715916406	3095.86541326228
FTX	34.5120070204603	29.9408887040951	39.1142456636921	32.1258982518758	30.6044990695085	27.6193366726605	32.2056759321447	21.3969099836702
FUBP1	4796.52986460287	4548.87644811502	3969.67982586832	3943.45401041775	4198.93727233657	3320.55702512922	3449.12400305549	3376.69985679795
FUBP3	3750.94387413114	3637.81797754756	3094.1864973959	2994.84762592486	3386.38782204112	3625.26067487276	3668.33037794848	3434.20405237906
FUCA1	1257.77092252344	1367.65702330492	1195.89725571756	1203.82879838279	1156.85006482742	1107.44630593926	1028.50384428462	1109.96470540289
FUCA2	2586.48319281117	2716.06633244291	2436.73428304873	2305.92558563464	2471.31329986281	2642.54685713262	2446.59247807099	2432.5612037685
FUK	252.448940242256	238.457792179043	203.061190254061	216.849813200161	220.352393300461	196.008195741462	188.039591732845	205.945258592825
FUNDC1	1048.78154667732	957.039121077326	974.527269620924	999.472390058357	1130.83624061834	1101.2096815293	1186.41554562933	1043.09936170392
FUNDC2	997.013536146632	976.286835244244	868.835584529671	907.556625615491	815.609900202402	1033.49775936407	978.636991228396	930.765584289652
FUNDC2P2	90.1146849978687	117.624919908945	83.2217992844512	89.2386062552105	76.5112476737713	102.458829592128	89.3447783924014	97.6234018004951
FURIN	2119.29287555271	2053.08951113795	2245.32414469449	2358.57636332521	2134.66381009822	1893.26098159366	1846.11245585229	1849.49540671349
FUS	13077.49421579	12364.5177173376	9074.50499397656	8408.06148136593	7640.4131927028	11832.6583983743	11018.4967398815	11071.5636096753
FUT1	76.0542376932367	102.654475556898	391.142456636921	391.757481460374	414.69096239184	233.427942201195	196.350733908882	212.631792962722
FUT10	279.930723610401	274.814585605444	317.907273266604	310.550349768132	301.454315834659	276.193366726605	305.434474969372	323.628263503011
FUT11	522.792995235862	514.341695238205	439.411100221902	444.408259150948	446.825686414824	424.98140622126	449.840570278021	480.093167758599
FUT2	0	0	0	0	0	0	0	0
FUT3	10.2257798579142	10.6931745371768	10.8188339069787	7.13908850041684	9.18134972085255	4.45473172139686	3.116678316014	2.67461374795877
FUT4	451.851647471583	448.044013107709	463.545422014393	519.368688405325	517.216034274694	488.238596665095	503.862994422264	478.75586088462
FUT5	5.75200117007672	4.27726981487073	6.6577439427561	0.892386062552105	6.1208998139017	2.67283903283811	2.07778554400933	1.33730687397938
FUT6	0	1.06931745371768	0	0	0	0	1.03889277200467	0
FUT7	5.11288992895709	4.27726981487073	0.832217992844512	3.56954425020842	1.53022495347543	1.78189268855874	1.03889277200467	0
FUT8	702.38325399048	698.264297277647	872.996674493893	865.614480675542	1020.66004396811	823.234422114139	763.58618742343	835.816796237116
FUT9	49.8506768073316	74.8522217602378	169.77247054028	173.122896135108	208.110593672658	120.277756477715	130.900489272588	98.9607086744745
FUZ	952.275749268258	1008.36635885577	1044.43358101986	1105.66633150206	974.753295363846	1106.55535959498	1035.77609368865	1159.44505974013
FXC1	1000.84820359335	939.930041817843	881.318854422338	825.457107860697	872.228223480992	988.950442150102	976.559205684387	969.547483635054
FXN	602.681900375817	542.143949034865	395.303546601143	335.537159519591	390.207363136233	482.892918599419	504.901887194268	477.41855401064
FXR1	4248.81153096334	4305.07206866739	4340.01683268413	4284.34548631266	4633.52115912359	4389.69263826446	4542.03919920441	4437.1842078636
FXR2	2430.54004997798	2281.92344623353	1831.71180225077	1909.7061738615	1686.30789872992	2378.82673922592	2266.86402851418	2455.29542062615
FXYD1	8.30844613455527	2.13863490743537	6.6577439427561	10.7086327506253	1.53022495347543	5.34567806567623	7.27224940403267	6.68653436989692
FXYD2	0.639111241119636	0	0	0	0	0	0	0
FXYD3	0.639111241119636	0	0	0.892386062552105	0	0.890946344279371	0	0
FXYD4	0	0	0	0	0	0	0	0
FXYD5	569.448115837596	637.313202415739	716.539691839125	855.798233987469	755.93112701686	689.592470472233	622.296770430796	645.919220132043
FXYD6	428.204531550156	472.638314543216	643.304508468808	734.433729480382	576.894807460235	384.888820728688	423.868250977904	441.311268413197
FXYD6-FXYD2	0	0	0	0	0	0	0	0
FXYD7	0.639111241119636	0	0.832217992844512	4.46193031276052	3.06044990695085	0	0	2.67461374795877
FYB	0	0	0.832217992844512	0.892386062552105	0	0	1.03889277200467	1.33730687397938
FYCO1	2174.256442289	2149.32808197254	1802.58417250121	1780.31019479145	1928.08344137904	1086.06359367655	1102.26523109695	1259.74307528858
FYN	2583.28763660557	2683.98680883138	2769.62148018654	2926.13389910835	2711.55861755845	2985.56119968017	2961.88329298531	2954.11088462046
FYTTD1	2688.74099139031	2650.83796776614	2419.257705199	2128.34075918677	2552.41522239701	3145.93154165046	3223.68427153048	2951.4362708725
FZD1	550.274778604007	562.460980655501	487.679743806884	505.090511404491	526.397383995546	522.985504091991	515.290814914315	501.490077742269
FZD10	437.791200166951	414.895172042461	357.021518930296	379.264076584645	328.998364997216	515.857933337756	500.74631610625	548.295818331548
FZD2	546.440111157289	571.015520285243	570.069325098491	577.373782471212	471.309285670431	493.584274730772	495.551852246226	522.88698772594
FZD3	960.584195402813	1016.92089848552	1230.85041141703	1077.10997750039	1268.55648643113	1096.75494980791	1048.24280695271	1036.41282733402
FZD4	692.157474132566	646.937059499198	996.997155427725	1032.49067437279	1074.21791733975	694.04720219363	739.691653667323	698.074188217239
FZD5	750.316597074453	793.433550658521	860.513404601225	910.233783803147	936.49767152696	782.250890277288	832.153110375738	706.098029461115
FZD6	851.296173171355	870.424407326194	720.700781803347	719.263166416996	823.261024969779	686.919631439395	714.758227139211	699.411495091218
FZD7	955.471305473856	979.494787605397	968.701743671012	1031.59828831023	970.16262050342	1038.84343742975	1008.76488161653	926.753663667714
FZD8	555.387668532964	554.975758479477	594.203646890982	653.226597788141	657.996729994433	614.752977552766	622.296770430796	615.161162030517
FZD9	130.378693188406	153.981713335346	168.108034554591	185.616301010838	192.808344137904	160.370341970287	143.367202536644	157.802211129567
FZR1	1531.31053372265	1476.72740358412	1210.04496159592	1219.89174750873	994.646219759026	1502.13553645502	1452.37209526252	1513.83138134466
G0S2	21.7297821980676	31.0102061578128	68.24187541325	93.700536567971	76.5112476737713	26.7283903283811	23.8945337561073	25.4088306056083
G2E3	1981.24484747087	1878.79076618197	1815.89966038673	1710.70408191238	2218.82618253937	1686.56142972085	1705.86193163166	1604.76824877526
G3BP1	4027.03993029483	3999.24727690413	5505.95424065929	5136.57417604991	5749.05515020717	6160.00302434757	6154.40078135565	5869.43986989552
G3BP2	10014.2340371036	9275.25959354718	7519.92178334301	7083.76056453861	8082.6482042572	8253.7269334041	8468.01498461004	7884.76132898245
